Gene stable ID	Zebrafish gene stable ID	Zebrafish homology type	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSRNOG00000012703	ENSDARG00000093401	ortholog_one2many	ENSXETG00000035344	ortholog_one2many
ENSRNOG00000012703	ENSDARG00000027657	ortholog_one2many	ENSXETG00000035344	ortholog_one2many
ENSRNOG00000088072				
ENSRNOG00000011913	ENSDARG00000010312	ortholog_one2one	ENSXETG00000031159	ortholog_one2one
ENSRNOG00000053869	ENSDARG00000076248	ortholog_one2many	ENSXETG00000037956	ortholog_one2one
ENSRNOG00000053869	ENSDARG00000077513	ortholog_one2many	ENSXETG00000037956	ortholog_one2one
ENSRNOG00000088303				
ENSRNOG00000062800				
ENSRNOG00000053607	ENSDARG00000088505	ortholog_many2many		
ENSRNOG00000053607	ENSDARG00000091799	ortholog_many2many		
ENSRNOG00000057642				
ENSRNOG00000051936				
ENSRNOG00000058131				
ENSRNOG00000062689				
ENSRNOG00000065482				
ENSRNOG00000059573				
ENSRNOG00000057916				
ENSRNOG00000061462				
ENSRNOG00000053332	ENSDARG00000078404	ortholog_one2one	ENSXETG00000026460	ortholog_one2one
ENSRNOG00000058633				
ENSRNOG00000058807				
ENSRNOG00000031406	ENSDARG00000015749	ortholog_one2one	ENSXETG00000016060	ortholog_one2one
ENSRNOG00000069997				
ENSRNOG00000089880				
ENSRNOG00000060028				
ENSRNOG00000059891	ENSDARG00000028894	ortholog_one2one	ENSXETG00000045516	ortholog_one2one
ENSRNOG00000000082	ENSDARG00000026053	ortholog_one2one	ENSXETG00000029917	ortholog_one2one
ENSRNOG00000009531	ENSDARG00000037845	ortholog_one2one	ENSXETG00000045554	ortholog_one2one
ENSRNOG00000061199			ENSXETG00000034754	ortholog_one2one
ENSRNOG00000011146	ENSDARG00000059391	ortholog_one2many	ENSXETG00000016072	ortholog_one2one
ENSRNOG00000011146	ENSDARG00000011934	ortholog_one2many	ENSXETG00000016072	ortholog_one2one
ENSRNOG00000009936	ENSDARG00000057907	ortholog_one2one	ENSXETG00000006106	ortholog_one2one
ENSRNOG00000082598	ENSDARG00000037589	ortholog_one2many	ENSXETG00000043089	ortholog_one2one
ENSRNOG00000082598	ENSDARG00000022768	ortholog_one2many	ENSXETG00000043089	ortholog_one2one
ENSRNOG00000030704	ENSDARG00000006200	ortholog_many2many	ENSXETG00000017287	ortholog_one2many
ENSRNOG00000030704	ENSDARG00000116712	ortholog_many2many	ENSXETG00000017287	ortholog_one2many
ENSRNOG00000030704	ENSDARG00000101256	ortholog_many2many	ENSXETG00000017287	ortholog_one2many
ENSRNOG00000010275	ENSDARG00000042954	ortholog_one2many	ENSXETG00000041666	ortholog_one2one
ENSRNOG00000010275	ENSDARG00000011049	ortholog_one2many	ENSXETG00000041666	ortholog_one2one
ENSRNOG00000011181			ENSXETG00000016076	ortholog_one2many
ENSRNOG00000011181			ENSXETG00000033023	ortholog_one2many
ENSRNOG00000010312	ENSDARG00000037588	ortholog_one2one	ENSXETG00000048927	ortholog_one2one
ENSRNOG00000030904	ENSDARG00000045442	ortholog_one2one	ENSXETG00000016077	ortholog_one2one
ENSRNOG00000027015	ENSDARG00000016447	ortholog_one2one	ENSXETG00000027086	ortholog_one2one
ENSRNOG00000079256				
ENSRNOG00000080287				
ENSRNOG00000043311	ENSDARG00000058082	ortholog_one2one	ENSXETG00000038595	ortholog_one2many
ENSRNOG00000043311	ENSDARG00000058082	ortholog_one2one	ENSXETG00000036019	ortholog_one2many
ENSRNOG00000073303				
ENSRNOG00000031834	ENSDARG00000062699	ortholog_one2one	ENSXETG00000044261	ortholog_one2one
ENSRNOG00000089221				
ENSRNOG00000080124				
ENSRNOG00000086132				
ENSRNOG00000071778				
ENSRNOG00000043150			ENSXETG00000043980	ortholog_one2one
ENSRNOG00000078580				
ENSRNOG00000074858				
ENSRNOG00000078873				
ENSRNOG00000074385				
ENSRNOG00000089701				
ENSRNOG00000090940				
ENSRNOG00000073959				
ENSRNOG00000075488				
ENSRNOG00000072834				
ENSRNOG00000079382				
ENSRNOG00000077223				
ENSRNOG00000076377				
ENSRNOG00000089297				
ENSRNOG00000084468				
ENSRNOG00000088578				
ENSRNOG00000017150	ENSDARG00000070623	ortholog_one2one	ENSXETG00000026404	ortholog_one2one
ENSRNOG00000072502				
ENSRNOG00000075204				
ENSRNOG00000069113	ENSDARG00000102317	ortholog_one2many		
ENSRNOG00000075574				
ENSRNOG00000089781				
ENSRNOG00000011202	ENSDARG00000087071	ortholog_one2many	ENSXETG00000044956	ortholog_one2one
ENSRNOG00000011202	ENSDARG00000070724	ortholog_one2many	ENSXETG00000044956	ortholog_one2one
ENSRNOG00000079420				
ENSRNOG00000063986				
ENSRNOG00000028357	ENSDARG00000060788	ortholog_one2one	ENSXETG00000001796	ortholog_one2one
ENSRNOG00000073489				
ENSRNOG00000066093	ENSDARG00000104344	ortholog_one2many	ENSXETG00000035917	ortholog_one2one
ENSRNOG00000066093	ENSDARG00000008946	ortholog_one2many	ENSXETG00000035917	ortholog_one2one
ENSRNOG00000013331	ENSDARG00000016721	ortholog_one2one	ENSXETG00000023408	ortholog_one2one
ENSRNOG00000087448				
ENSRNOG00000078104				
ENSRNOG00000014485	ENSDARG00000005220	ortholog_one2one	ENSXETG00000027021	ortholog_one2one
ENSRNOG00000011624	ENSDARG00000075307	ortholog_one2many	ENSXETG00000032009	ortholog_one2one
ENSRNOG00000011624	ENSDARG00000091130	ortholog_one2many	ENSXETG00000032009	ortholog_one2one
ENSRNOG00000086065				
ENSRNOG00000014721	ENSDARG00000014582	ortholog_one2one	ENSXETG00000006195	ortholog_one2one
ENSRNOG00000080119				
ENSRNOG00000084877				
ENSRNOG00000081872				
ENSRNOG00000090322				
ENSRNOG00000072254	ENSDARG00000006838	ortholog_one2one	ENSXETG00000019567	ortholog_one2one
ENSRNOG00000087517				
ENSRNOG00000015159	ENSDARG00000036722	ortholog_one2many	ENSXETG00000023154	ortholog_one2one
ENSRNOG00000015159	ENSDARG00000058498	ortholog_one2many	ENSXETG00000023154	ortholog_one2one
ENSRNOG00000081846				
ENSRNOG00000076284				
ENSRNOG00000012722	ENSDARG00000007682	ortholog_one2many	ENSXETG00000041601	ortholog_one2one
ENSRNOG00000012722	ENSDARG00000031317	ortholog_one2many	ENSXETG00000041601	ortholog_one2one
ENSRNOG00000081973				
ENSRNOG00000087154				
ENSRNOG00000012987	ENSDARG00000017947	ortholog_one2many	ENSXETG00000031017	ortholog_one2one
ENSRNOG00000012987	ENSDARG00000059956	ortholog_one2many	ENSXETG00000031017	ortholog_one2one
ENSRNOG00000086469				
ENSRNOG00000071530	ENSDARG00000079276	ortholog_one2one	ENSXETG00000001734	ortholog_one2one
ENSRNOG00000074437				
ENSRNOG00000015465	ENSDARG00000105258	ortholog_one2one		
ENSRNOG00000013003	ENSDARG00000077783	ortholog_one2one	ENSXETG00000039818	ortholog_one2one
ENSRNOG00000072860				
ENSRNOG00000087993				
ENSRNOG00000013243			ENSXETG00000047279	ortholog_one2one
ENSRNOG00000028261	ENSDARG00000105029	ortholog_one2one		
ENSRNOG00000080703				
ENSRNOG00000013267	ENSDARG00000012600	ortholog_one2many	ENSXETG00000023714	ortholog_one2one
ENSRNOG00000013267	ENSDARG00000012446	ortholog_one2many	ENSXETG00000023714	ortholog_one2one
ENSRNOG00000013267	ENSDARG00000016527	ortholog_one2many	ENSXETG00000023714	ortholog_one2one
ENSRNOG00000075495				
ENSRNOG00000056549				
ENSRNOG00000017254	ENSDARG00000056665	ortholog_one2one	ENSXETG00000001732	ortholog_one2one
ENSRNOG00000069042				
ENSRNOG00000052362				
ENSRNOG00000070429			ENSXETG00000039876	ortholog_one2many
ENSRNOG00000054541				
ENSRNOG00000060497				
ENSRNOG00000058175				
ENSRNOG00000058851				
ENSRNOG00000089576				
ENSRNOG00000059609				
ENSRNOG00000059636				
ENSRNOG00000066722				
ENSRNOG00000068290				
ENSRNOG00000013339	ENSDARG00000093240	ortholog_one2one	ENSXETG00000042233	ortholog_one2one
ENSRNOG00000066126				
ENSRNOG00000035499	ENSDARG00000081311	ortholog_one2many	ENSXETG00000036815	ortholog_one2many
ENSRNOG00000035499	ENSDARG00000081423	ortholog_one2many	ENSXETG00000036815	ortholog_one2many
ENSRNOG00000035499	ENSDARG00000081311	ortholog_one2many	ENSXETG00000028969	ortholog_one2many
ENSRNOG00000035499	ENSDARG00000081423	ortholog_one2many	ENSXETG00000028969	ortholog_one2many
ENSRNOG00000017601	ENSDARG00000020509	ortholog_one2one	ENSXETG00000001731	ortholog_one2one
ENSRNOG00000039743	ENSDARG00000076202	ortholog_one2one		
ENSRNOG00000013657	ENSDARG00000038465	ortholog_one2one	ENSXETG00000042541	ortholog_one2one
ENSRNOG00000015676	ENSDARG00000017143	ortholog_one2one	ENSXETG00000013106	ortholog_one2one
ENSRNOG00000027513	ENSDARG00000035074	ortholog_one2one	ENSXETG00000046103	ortholog_one2one
ENSRNOG00000015810	ENSDARG00000025043	ortholog_one2one	ENSXETG00000013105	ortholog_one2one
ENSRNOG00000016103	ENSDARG00000013174	ortholog_one2many		
ENSRNOG00000016103	ENSDARG00000055271	ortholog_one2many		
ENSRNOG00000013992	ENSDARG00000057857	ortholog_one2one	ENSXETG00000046243	ortholog_one2one
ENSRNOG00000014235	ENSDARG00000027403	ortholog_one2one	ENSXETG00000047354	ortholog_one2one
ENSRNOG00000049336				
ENSRNOG00000016372	ENSDARG00000073756	ortholog_one2many		
ENSRNOG00000016372	ENSDARG00000062058	ortholog_one2many		
ENSRNOG00000014592	ENSDARG00000078191	ortholog_one2one	ENSXETG00000047591	ortholog_one2one
ENSRNOG00000007104	ENSDARG00000074149	ortholog_one2many	ENSXETG00000005153	ortholog_one2one
ENSRNOG00000007104	ENSDARG00000014655	ortholog_one2many	ENSXETG00000005153	ortholog_one2one
ENSRNOG00000026501	ENSDARG00000091560	ortholog_one2many	ENSXETG00000015619	ortholog_one2one
ENSRNOG00000026501	ENSDARG00000056719	ortholog_one2many	ENSXETG00000015619	ortholog_one2one
ENSRNOG00000026501	ENSDARG00000018621	ortholog_one2many	ENSXETG00000015619	ortholog_one2one
ENSRNOG00000016253	ENSDARG00000068387	ortholog_one2one		
ENSRNOG00000016812	ENSDARG00000074646	ortholog_one2one	ENSXETG00000019022	ortholog_one2one
ENSRNOG00000025327	ENSDARG00000042637	ortholog_one2one	ENSXETG00000015624	ortholog_one2one
ENSRNOG00000016923	ENSDARG00000021048	ortholog_one2one	ENSXETG00000015645	ortholog_one2one
ENSRNOG00000017302	ENSDARG00000004219	ortholog_one2one	ENSXETG00000001728	ortholog_one2one
ENSRNOG00000017930	ENSDARG00000115651	ortholog_one2many	ENSXETG00000001729	ortholog_one2one
ENSRNOG00000017930	ENSDARG00000011506	ortholog_one2many	ENSXETG00000001729	ortholog_one2one
ENSRNOG00000017613	ENSDARG00000062114	ortholog_one2one		
ENSRNOG00000007152	ENSDARG00000004060	ortholog_one2one	ENSXETG00000035212	ortholog_one2one
ENSRNOG00000023053	ENSDARG00000058461	ortholog_one2one	ENSXETG00000037852	ortholog_one2one
ENSRNOG00000057556	ENSDARG00000073757	ortholog_one2many	ENSXETG00000000401	ortholog_one2one
ENSRNOG00000057556	ENSDARG00000073869	ortholog_one2many	ENSXETG00000000401	ortholog_one2one
ENSRNOG00000006144				
ENSRNOG00000023407	ENSDARG00000070607	ortholog_one2one	ENSXETG00000040435	ortholog_one2one
ENSRNOG00000062531	ENSDARG00000056583	ortholog_one2many	ENSXETG00000008889	ortholog_one2many
ENSRNOG00000032150	ENSDARG00000014588	ortholog_one2many		
ENSRNOG00000032150	ENSDARG00000058392	ortholog_one2many		
ENSRNOG00000005652	ENSDARG00000104277	ortholog_one2many	ENSXETG00000031338	ortholog_one2one
ENSRNOG00000005652	ENSDARG00000053454	ortholog_one2many	ENSXETG00000031338	ortholog_one2one
ENSRNOG00000084979	ENSDARG00000033144	ortholog_one2many	ENSXETG00000014616	ortholog_one2many
ENSRNOG00000047406	ENSDARG00000115108	ortholog_one2one		
ENSRNOG00000027422	ENSDARG00000100440	ortholog_one2one	ENSXETG00000007094	ortholog_one2one
ENSRNOG00000005954				
ENSRNOG00000017826	ENSDARG00000045398	ortholog_one2one	ENSXETG00000002236	ortholog_one2one
ENSRNOG00000006432	ENSDARG00000075297	ortholog_one2many	ENSXETG00000025091	ortholog_one2many
ENSRNOG00000006534	ENSDARG00000054250	ortholog_one2one	ENSXETG00000005146	ortholog_one2one
ENSRNOG00000010535	ENSDARG00000061371	ortholog_one2many	ENSXETG00000012238	ortholog_one2one
ENSRNOG00000010535	ENSDARG00000102769	ortholog_one2many	ENSXETG00000012238	ortholog_one2one
ENSRNOG00000042308				
ENSRNOG00000055860	ENSDARG00000006915	ortholog_one2many	ENSXETG00000034571	ortholog_one2one
ENSRNOG00000055860	ENSDARG00000070318	ortholog_one2many	ENSXETG00000034571	ortholog_one2one
ENSRNOG00000086308				
ENSRNOG00000048363	ENSDARG00000087373	ortholog_one2one	ENSXETG00000047349	ortholog_one2many
ENSRNOG00000048363	ENSDARG00000087373	ortholog_one2one	ENSXETG00000044283	ortholog_one2many
ENSRNOG00000048363	ENSDARG00000087373	ortholog_one2one	ENSXETG00000021408	ortholog_one2many
ENSRNOG00000055365	ENSDARG00000025094	ortholog_one2one	ENSXETG00000005217	ortholog_one2one
ENSRNOG00000017963				
ENSRNOG00000015067	ENSDARG00000071004	ortholog_many2many		
ENSRNOG00000006802	ENSDARG00000060115	ortholog_one2one	ENSXETG00000005147	ortholog_one2one
ENSRNOG00000085686				
ENSRNOG00000016462				
ENSRNOG00000080504	ENSDARG00000027154	ortholog_one2many	ENSXETG00000048383	ortholog_one2one
ENSRNOG00000080504	ENSDARG00000013655	ortholog_one2many	ENSXETG00000048383	ortholog_one2one
ENSRNOG00000006806	ENSDARG00000074836	ortholog_one2one	ENSXETG00000032592	ortholog_one2one
ENSRNOG00000049259				
ENSRNOG00000006813	ENSDARG00000044203	ortholog_one2one	ENSXETG00000005149	ortholog_one2one
ENSRNOG00000015202	ENSDARG00000004836	ortholog_one2many	ENSXETG00000043225	ortholog_one2one
ENSRNOG00000015202	ENSDARG00000042948	ortholog_one2many	ENSXETG00000043225	ortholog_one2one
ENSRNOG00000069921				
ENSRNOG00000010649	ENSDARG00000003779	ortholog_one2many	ENSXETG00000022200	ortholog_one2one
ENSRNOG00000010649	ENSDARG00000062415	ortholog_one2many	ENSXETG00000022200	ortholog_one2one
ENSRNOG00000052405	ENSDARG00000015002	ortholog_one2one	ENSXETG00000049321	ortholog_one2one
ENSRNOG00000010747	ENSDARG00000000069	ortholog_one2one	ENSXETG00000025633	ortholog_one2one
ENSRNOG00000005433	ENSDARG00000058522	ortholog_one2one	ENSXETG00000032215	ortholog_one2one
ENSRNOG00000064505			ENSXETG00000045132	ortholog_one2many
ENSRNOG00000047145				
ENSRNOG00000005621	ENSDARG00000044191	ortholog_one2one	ENSXETG00000015929	ortholog_one2one
ENSRNOG00000010888	ENSDARG00000058357	ortholog_one2many	ENSXETG00000038702	ortholog_one2one
ENSRNOG00000010888	ENSDARG00000015589	ortholog_one2many	ENSXETG00000038702	ortholog_one2one
ENSRNOG00000046353				
ENSRNOG00000024647	ENSDARG00000053447	ortholog_one2many	ENSXETG00000015932	ortholog_one2one
ENSRNOG00000024647	ENSDARG00000026540	ortholog_one2many	ENSXETG00000015932	ortholog_one2one
ENSRNOG00000050277	ENSDARG00000001686	ortholog_one2many	ENSXETG00000041965	ortholog_one2one
ENSRNOG00000050277	ENSDARG00000078973	ortholog_one2many	ENSXETG00000041965	ortholog_one2one
ENSRNOG00000042781	ENSDARG00000058370	ortholog_one2one	ENSXETG00000003552	ortholog_one2one
ENSRNOG00000068667				
ENSRNOG00000011066	ENSDARG00000076066	ortholog_one2one	ENSXETG00000003553	ortholog_one2one
ENSRNOG00000005353	ENSDARG00000037773	ortholog_one2many	ENSXETG00000015914	ortholog_one2one
ENSRNOG00000005353	ENSDARG00000053459	ortholog_one2many	ENSXETG00000015914	ortholog_one2one
ENSRNOG00000079892				
ENSRNOG00000089170				
ENSRNOG00000015558	ENSDARG00000071055	ortholog_one2one	ENSXETG00000045756	ortholog_one2one
ENSRNOG00000045771	ENSDARG00000077881	ortholog_one2one	ENSXETG00000043200	ortholog_one2one
ENSRNOG00000078685				
ENSRNOG00000012742	ENSDARG00000001785	ortholog_one2one	ENSXETG00000012653	ortholog_one2one
ENSRNOG00000036719	ENSDARG00000079978	ortholog_one2many	ENSXETG00000045308	ortholog_one2one
ENSRNOG00000036719	ENSDARG00000094377	ortholog_one2many	ENSXETG00000045308	ortholog_one2one
ENSRNOG00000033609	ENSDARG00000101831	ortholog_one2one	ENSXETG00000006958	ortholog_one2one
ENSRNOG00000056836	ENSDARG00000103747	ortholog_one2one	ENSXETG00000011572	ortholog_one2one
ENSRNOG00000012720	ENSDARG00000035648	ortholog_one2one	ENSXETG00000008892	ortholog_one2one
ENSRNOG00000051498	ENSDARG00000091367	ortholog_one2one	ENSXETG00000012054	ortholog_one2one
ENSRNOG00000011588	ENSDARG00000089981	ortholog_one2one	ENSXETG00000010627	ortholog_one2one
ENSRNOG00000011260	ENSDARG00000073786	ortholog_one2one	ENSXETG00000025629	ortholog_one2one
ENSRNOG00000032517				
ENSRNOG00000011622			ENSXETG00000010628	ortholog_one2one
ENSRNOG00000059350	ENSDARG00000088813	ortholog_one2many	ENSXETG00000036869	ortholog_one2one
ENSRNOG00000059350	ENSDARG00000090468	ortholog_one2many	ENSXETG00000036869	ortholog_one2one
ENSRNOG00000042309			ENSXETG00000040403	ortholog_one2one
ENSRNOG00000011632	ENSDARG00000045399	ortholog_one2one	ENSXETG00000013995	ortholog_one2one
ENSRNOG00000090359	ENSDARG00000037870	ortholog_many2many	ENSXETG00000027641	ortholog_one2many
ENSRNOG00000090359	ENSDARG00000037746	ortholog_many2many	ENSXETG00000027641	ortholog_one2many
ENSRNOG00000033673	ENSDARG00000071336	ortholog_one2many	ENSXETG00000030275	ortholog_one2many
ENSRNOG00000054497	ENSDARG00000068192	ortholog_one2one	ENSXETG00000001996	ortholog_one2one
ENSRNOG00000091359				
ENSRNOG00000054508	ENSDARG00000005453	ortholog_one2one	ENSXETG00000011560	ortholog_one2one
ENSRNOG00000090767				
ENSRNOG00000012324	ENSDARG00000075455	ortholog_one2many	ENSXETG00000035845	ortholog_one2one
ENSRNOG00000012324	ENSDARG00000063311	ortholog_one2many	ENSXETG00000035845	ortholog_one2one
ENSRNOG00000078008				
ENSRNOG00000079527				
ENSRNOG00000083717				
ENSRNOG00000076369				
ENSRNOG00000054557	ENSDARG00000025386	ortholog_one2one	ENSXETG00000001997	ortholog_one2one
ENSRNOG00000084588				
ENSRNOG00000051480	ENSDARG00000022968	ortholog_one2many	ENSXETG00000019441	ortholog_one2many
ENSRNOG00000022347	ENSDARG00000033451	ortholog_one2one	ENSXETG00000023151	ortholog_one2one
ENSRNOG00000012581	ENSDARG00000090722	ortholog_one2many	ENSXETG00000032546	ortholog_one2one
ENSRNOG00000012581	ENSDARG00000095751	ortholog_one2many	ENSXETG00000032546	ortholog_one2one
ENSRNOG00000074185				
ENSRNOG00000066065			ENSXETG00000021380	ortholog_one2one
ENSRNOG00000086082				
ENSRNOG00000017095				
ENSRNOG00000089311				
ENSRNOG00000056853			ENSXETG00000001998	ortholog_one2one
ENSRNOG00000072231				
ENSRNOG00000073769				
ENSRNOG00000090381				
ENSRNOG00000059347				
ENSRNOG00000090613				
ENSRNOG00000086080				
ENSRNOG00000087661				
ENSRNOG00000081807				
ENSRNOG00000053787	ENSDARG00000074223	ortholog_one2one	ENSXETG00000011565	ortholog_one2one
ENSRNOG00000074951				
ENSRNOG00000071521				
ENSRNOG00000010161	ENSDARG00000017004	ortholog_one2one	ENSXETG00000007537	ortholog_one2one
ENSRNOG00000074761				
ENSRNOG00000082815				
ENSRNOG00000080496				
ENSRNOG00000078634				
ENSRNOG00000090250				
ENSRNOG00000049819	ENSDARG00000044420	ortholog_one2one	ENSXETG00000041484	ortholog_one2one
ENSRNOG00000078151				
ENSRNOG00000081140				
ENSRNOG00000070270				
ENSRNOG00000067416	ENSDARG00000032799	ortholog_one2one	ENSXETG00000033363	ortholog_one2one
ENSRNOG00000074457				
ENSRNOG00000082555				
ENSRNOG00000075127				
ENSRNOG00000052745	ENSDARG00000070903	ortholog_one2one	ENSXETG00000021752	ortholog_one2one
ENSRNOG00000060010			ENSXETG00000039365	ortholog_one2one
ENSRNOG00000084137				
ENSRNOG00000078169				
ENSRNOG00000072033				
ENSRNOG00000088579				
ENSRNOG00000082802				
ENSRNOG00000081856				
ENSRNOG00000082586				
ENSRNOG00000073507				
ENSRNOG00000084543				
ENSRNOG00000081946				
ENSRNOG00000090426	ENSDARG00000070913	ortholog_one2one	ENSXETG00000036807	ortholog_one2one
ENSRNOG00000080911				
ENSRNOG00000085551				
ENSRNOG00000074326				
ENSRNOG00000059919	ENSDARG00000063574	ortholog_one2one	ENSXETG00000002001	ortholog_one2one
ENSRNOG00000077252				
ENSRNOG00000088164				
ENSRNOG00000082986				
ENSRNOG00000087728				
ENSRNOG00000052116	ENSDARG00000101094	ortholog_one2one	ENSXETG00000016814	ortholog_one2one
ENSRNOG00000061595	ENSDARG00000098745	ortholog_one2one	ENSXETG00000011566	ortholog_one2one
ENSRNOG00000089367				
ENSRNOG00000082889				
ENSRNOG00000087397				
ENSRNOG00000073351				
ENSRNOG00000075396				
ENSRNOG00000078903				
ENSRNOG00000073829				
ENSRNOG00000061153				
ENSRNOG00000090310				
ENSRNOG00000068953				
ENSRNOG00000074569				
ENSRNOG00000078666				
ENSRNOG00000051952	ENSDARG00000051857	ortholog_one2many	ENSXETG00000011568	ortholog_one2many
ENSRNOG00000083340				
ENSRNOG00000088540				
ENSRNOG00000087606				
ENSRNOG00000089913				
ENSRNOG00000081545				
ENSRNOG00000010589	ENSDARG00000014692	ortholog_one2many	ENSXETG00000007539	ortholog_one2many
ENSRNOG00000077195				
ENSRNOG00000076251				
ENSRNOG00000082959				
ENSRNOG00000076394				
ENSRNOG00000079453				
ENSRNOG00000057713	ENSDARG00000052000	ortholog_one2one	ENSXETG00000040190	ortholog_one2one
ENSRNOG00000077339				
ENSRNOG00000090259				
ENSRNOG00000083659				
ENSRNOG00000091220				
ENSRNOG00000072110				
ENSRNOG00000055984	ENSDARG00000058560	ortholog_one2one		
ENSRNOG00000078879				
ENSRNOG00000088445				
ENSRNOG00000085738				
ENSRNOG00000073011				
ENSRNOG00000089988	ENSDARG00000041117	ortholog_one2one	ENSXETG00000031217	ortholog_one2one
ENSRNOG00000076151				
ENSRNOG00000071367				
ENSRNOG00000077155				
ENSRNOG00000083782				
ENSRNOG00000090372				
ENSRNOG00000074427				
ENSRNOG00000074384				
ENSRNOG00000053691	ENSDARG00000058543	ortholog_one2one	ENSXETG00000002008	ortholog_one2many
ENSRNOG00000053691	ENSDARG00000058543	ortholog_one2one	ENSXETG00000048930	ortholog_one2many
