EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
1431,CS,1,11,11
1432,MAPK14,4,16,12
1434,CSE1L,3,27,25
1435,CSF1,4,12,9
1436,CSF1R,3,25,23
1437,CSF2,1,4,4
1438,CSF2RA,9,24,14
1439,CSF2RB,1,14,14
1440,CSF3,4,6,5
1441,CSF3R,3,21,18
1442,CSH1,1,5,5
1443,CSH2,3,6,5
1444,CSHL1,7,9,5
1445,CSK,3,18,15
1446,CSN1S1,2,17,16
1447,CSN2,2,8,7
1448,CSN3,1,5,5
1452,CSNK1A1,4,13,11
1453,CSNK1D,3,11,10
1454,CSNK1E,2,12,11
1455,CSNK1G2,1,12,12
1456,CSNK1G3,16,21,15
1457,CSNK2A1,5,16,15
1459,CSNK2A2,1,12,12
1460,CSNK2B,2,8,7
1462,VCAN,4,16,15
1463,NCAN,1,15,15
1464,CSPG4,1,10,10
1465,CSRP1,4,9,6
1466,CSRP2,2,7,6
1468,SLC25A10,3,14,11
1469,CST1,1,3,3
1470,CST2,1,3,3
1471,CST3,2,5,4
1472,CST4,1,3,3
1473,CST5,1,3,3
1474,CST6,1,3,3
1475,CSTA,1,3,3
1476,CSTB,1,3,3
1477,CSTF1,3,8,6
1478,CSTF2,3,17,15
1479,CSTF3,3,24,21
1482,NKX2-5,3,4,2
1485,CTAG1B,1,3,3
1486,CTBS,1,7,7
1487,CTBP1,2,10,10
1488,CTBP2,9,17,11
1489,CTF1,2,4,3
1490,CCN2,1,5,5
1491,CTH,3,12,12
1493,CTLA4,2,5,4
1495,CTNNA1,37,43,19
1496,CTNNA2,7,24,19
1497,CTNS,2,15,13
1499,CTNNB1,4,20,17
1500,CTNND1,22,25,21
1501,CTNND2,5,27,22
1503,CTPS1,2,20,19
1504,CTRB1,2,9,9
1506,CTRL,1,7,7
1508,CTSB,6,24,12
1509,CTSD,1,9,9
1510,CTSE,3,9,9
1511,CTSG,1,5,5
1512,CTSH,2,16,13
1513,CTSK,1,8,8
1514,CTSL,5,13,8
1515,CTSV,2,9,8
1519,CTSO,1,8,8
1520,CTSS,2,8,8
1521,CTSW,1,10,10
1522,CTSZ,1,6,6
1523,CUX1,7,35,24
1524,CX3CR1,4,6,2
1525,CXADR,5,11,8
1527,TEX28,2,6,5
1528,CYB5A,3,6,6
1534,CYB561,4,9,6
1535,CYBA,1,6,6
1536,CYBB,1,13,13
1537,CYC1,1,7,7
1538,CYLC1,2,6,5
1539,CYLC2,1,8,8
1540,CYLD,3,23,20
1543,CYP1A1,3,8,7
1544,CYP1A2,1,7,7
1545,CYP1B1,1,3,3
1548,CYP2A6,1,9,9
1549,CYP2A7,2,10,9
1551,CYP3A7,1,13,13
1553,CYP2A13,1,9,9
1555,CYP2B6,1,9,9
1557,CYP2C19,1,9,9
1558,CYP2C8,4,11,10
1559,CYP2C9,1,9,9
1562,CYP2C18,2,9,9
1564,CYP2D7,1,10,10
1565,CYP2D6,2,19,10
1571,CYP2E1,1,9,9
1572,CYP2F1,1,10,10
1573,CYP2J2,1,9,9
1576,CYP3A4,2,14,13
1577,CYP3A5,4,17,14
1579,CYP4A11,3,14,12
1580,CYP4B1,5,15,12
1581,CYP7A1,1,6,6
1582,CYP8B1,1,1,1
1583,CYP11A1,2,10,9
1584,CYP11B1,2,9,9
1585,CYP11B2,1,9,9
1586,CYP17A1,1,8,8
1588,CYP19A1,11,19,11
1589,CYP21A2,4,21,10
1591,CYP24A1,2,12,12
1592,CYP26A1,2,9,7
1593,CYP27A1,1,9,9
1594,CYP27B1,1,9,9
1595,CYP51A1,2,12,10
1600,DAB1,9,25,17
1601,DAB2,2,17,15
1602,DACH1,4,13,12
1603,DAD1,1,3,3
1604,CD55,5,16,11
1605,DAG1,13,15,6
1606,DGKA,12,34,25
1607,DGKB,19,31,26
1608,DGKG,3,25,25
1609,DGKQ,1,23,23
1610,DAO,1,11,11
1611,DAP,2,4,4
1612,DAPK1,4,29,26
1613,DAPK3,1,9,9
1615,DARS1,2,17,16
1616,DAXX,4,24,8
1617,DAZ1,1,28,28
1618,DAZL,2,12,11
1620,BRINP1,1,8,8
1621,DBH,1,12,12
1622,DBI,12,14,5
1627,DBN1,5,21,15
1628,DBP,1,4,4
1629,DBT,1,11,11
1630,DCC,1,29,29
1632,ECI1,2,8,7
1633,DCK,1,7,7
1634,DCN,6,11,8
1635,DCTD,9,15,8
1636,ACE,3,26,25
1638,DCT,7,15,10
1639,DCTN1,6,34,32
1641,DCX,10,12,7
1642,DDB1,1,27,27
1643,DDB2,2,10,10
1644,DDC,7,18,15
1645,AKR1C1,1,9,9
1646,AKR1C2,4,12,11
1647,GADD45A,3,5,4
1649,DDIT3,6,9,4
1650,DDOST,1,11,11
1652,DDT,2,6,3
1653,DDX1,1,26,26
1654,DDX3X,4,21,17
1655,DDX5,4,17,14
1656,DDX6,2,15,14
1657,DMXL1,5,50,45
1659,DHX8,8,32,24
1660,DHX9,1,28,28
1662,DDX10,1,18,18
1663,DDX11,5,31,27
1665,DHX15,1,14,14
1666,DECR1,2,13,12
1667,DEFA1,1,3,3
1668,DEFA3,1,3,3
1669,DEFA4,1,3,3
1670,DEFA5,1,2,2
1671,DEFA6,1,2,2
1672,DEFB1,1,2,2
1673,DEFB4A,1,2,2
1674,DES,1,9,9
1675,CFD,2,6,5
1676,DFFA,2,7,6
1677,DFFB,4,12,7
1678,TIMM8A,2,3,2
1687,GSDME,3,11,10
1690,COCH,3,13,12
1716,DGUOK,7,12,7
1717,DHCR7,2,10,9
1718,DHCR24,1,9,9
1719,DHFR,3,6,6
1723,DHODH,1,9,9
1725,DHPS,6,15,9
1727,CYB5R3,5,13,10
1728,NQO1,4,6,6
1729,DIAPH1,3,29,29
1730,DIAPH2,2,28,27
1731,SEPTIN1,2,13,12
1733,DIO1,5,6,4
1734,DIO2,4,6,4
1735,DIO3,1,1,1
1736,DKC1,3,18,15
1737,DLAT,13,25,14
1738,DLD,4,16,14
1739,DLG1,27,37,26
1740,DLG2,9,38,28
1741,DLG3,3,24,19
1742,DLG4,7,27,22
1743,DLST,2,16,15
1745,DLX1,2,4,3
1746,DLX2,1,3,3
1747,DLX3,1,3,3
1748,DLX4,2,4,3
1749,DLX5,1,3,3
1750,DLX6,1,3,3
1755,DMBT1,4,54,53
1756,DMD,17,91,79
1757,SARDH,2,22,21
1758,DMP1,2,6,6
1759,DNM1,6,27,23
1760,DMPK,7,21,16
1761,DMRT1,2,7,5
1762,DMWD,1,5,5
1763,DNA2,1,21,21
1767,DNAH5,1,79,79
1768,DNAH6,1,77,77
1769,DNAH8,2,95,93
1770,DNAH9,2,71,69
1773,DNASE1,2,11,10
1774,DNASE1L1,5,13,10
1775,DNASE1L2,2,7,7
1776,DNASE1L3,2,10,8
1777,DNASE2,1,6,6
1778,DYNC1H1,1,78,78
1780,DYNC1I1,5,19,17
1781,DYNC1I2,10,21,18
1783,DYNC1LI2,3,16,13
1785,DNM2,5,23,21
1786,DNMT1,4,43,41
1787,TRDMT1,8,16,12
1788,DNMT3A,6,29,23
1789,DNMT3B,6,25,23
1791,DNTT,2,12,11
1793,DOCK1,2,53,52
1794,DOCK2,1,52,52
1795,DOCK3,1,53,53
1796,DOK1,6,13,5
1797,DXO,3,21,7
1798,DPAGT1,1,9,9
1800,DPEP1,2,12,11
1801,DPH1,4,19,13
1802,DPH2,9,16,6
1803,DPP4,1,26,26
1804,DPP6,11,41,27
1805,DPT,1,4,4
1806,DPYD,2,25,23
1807,DPYS,1,10,10
1808,DPYSL2,3,17,14
1809,DPYSL3,2,15,14
1810,DR1,1,3,3
1811,SLC26A3,1,21,21
1812,DRD1,1,2,2
1813,DRD2,2,10,8
1814,DRD3,4,13,8
1815,DRD4,1,4,4
1816,DRD5,1,1,1
1819,DRG2,2,15,13
1820,ARID3A,1,9,9
1821,DRP2,2,25,24
1822,ATN1,2,11,10
1823,DSC1,2,17,17
1824,DSC2,2,17,17
1825,DSC3,2,18,17
1826,DSCAM,2,34,33
1827,RCAN1,8,12,4
1828,DSG1,1,15,15
1829,DSG2,1,15,15
1830,DSG3,1,16,16
1831,TSC22D3,5,8,4
1832,DSP,3,26,24
1833,EPYC,1,7,7
1834,DSPP,1,5,5
1836,SLC26A2,1,3,3
1837,DTNA,17,36,22
1838,DTNB,29,31,21
1839,HBEGF,1,6,6
1840,DTX1,1,9,9
1841,DTYMK,6,9,6
1842,ECM2,3,12,10
1843,DUSP1,1,4,4
1844,DUSP2,1,4,4
1845,DUSP3,1,3,3
1846,DUSP4,2,7,5
1847,DUSP5,1,4,4
1848,DUSP6,2,3,3
1849,DUSP7,1,3,3
1850,DUSP8,1,7,7
1852,DUSP9,2,5,4
1854,DUT,4,11,7
1855,DVL1,2,16,15
1856,DVL2,1,15,15
1857,DVL3,1,15,15
1859,DYRK1A,7,22,13
1861,TOR1A,1,5,5
1869,E2F1,1,7,7
1870,E2F2,1,7,7
1871,E2F3,2,9,7
1874,E2F4,1,10,10
1875,E2F5,3,11,8
1876,E2F6,6,11,9
1877,E4F1,3,18,14
1879,EBF1,15,24,17
1880,GPR183,1,2,2
1889,ECE1,4,22,19
1890,TYMP,5,15,10
1891,ECH1,1,10,10
1892,ECHS1,1,8,8
1893,ECM1,3,12,10
1894,ECT2,14,33,27
1896,EDA,5,13,8
1901,S1PR1,2,3,2
1902,LPAR1,26,16,7
1903,S1PR3,1,2,2
1906,EDN1,2,6,5
1907,EDN2,2,5,5
1908,EDN3,5,9,5
1909,EDNRA,3,10,8
1910,EDNRB,4,12,8
1911,PHC1,1,15,15
1912,PHC2,3,17,14
1915,EEF1A1,1,8,8
1917,EEF1A2,1,8,8
1933,EEF1B2,3,14,7
1936,EEF1D,10,27,10
1937,EEF1G,1,10,10
1938,EEF2,1,15,15
1939,EIF2D,2,16,15
1942,EFNA1,2,5,5
1943,EFNA2,1,4,4
1944,EFNA3,1,5,5
1945,EFNA4,3,6,4
1946,EFNA5,1,5,5
1947,EFNB1,1,5,5
1948,EFNB2,4,6,5
1949,EFNB3,1,5,5
1950,EGF,4,25,24
1951,CELSR3,1,35,35
1952,CELSR2,1,34,34
1953,MEGF6,1,37,37
1954,MEGF8,2,42,42
1955,MEGF9,1,6,6
1956,EGFR,9,34,28
1958,EGR1,1,2,2
1959,EGR2,5,8,4
1960,EGR3,3,4,2
1961,EGR4,1,2,2
1962,EHHADH,2,8,7
1964,EIF1AX,1,7,7
1965,EIF2S1,1,8,8
1967,EIF2B1,1,9,9
1968,EIF2S3,1,12,12
1969,EPHA2,2,17,17
1973,EIF4A1,2,13,11
1974,EIF4A2,1,11,11
1975,EIF4B,3,16,15
1977,EIF4E,4,10,8
1978,EIF4EBP1,1,3,3
1979,EIF4EBP2,1,3,3
1981,EIF4G1,8,42,34
1982,EIF4G2,3,25,22
1983,EIF5,2,13,12
1984,EIF5A,6,12,6
1990,CELA1,1,8,8
1991,ELANE,1,5,5
1992,SERPINB1,1,7,7
1993,ELAVL2,27,16,9
1994,ELAVL1,1,6,6
1995,ELAVL3,2,8,7
1996,ELAVL4,14,16,8
1997,ELF1,6,16,11
1998,ELF2,11,18,11
1999,ELF3,2,10,9
2000,ELF4,2,11,9
2001,ELF5,4,10,7
2002,ELK1,3,9,7
2004,ELK3,2,6,5
2005,ELK4,2,7,5
2006,ELN,13,38,34
2009,EML1,2,23,23
2010,EMD,1,6,6
2011,MARK2,5,22,19
2012,EMP1,1,5,5
2013,EMP2,1,5,5
2014,EMP3,2,6,5
2015,ADGRE1,5,23,21
2016,EMX1,1,3,3
2017,CTTN,3,22,19
2018,EMX2,2,4,3
2019,EN1,1,2,2
2020,EN2,1,2,2
2021,ENDOG,1,3,3
2022,ENG,3,17,15
2023,ENO1,3,14,12
2026,ENO2,1,12,12
2027,ENO3,3,13,12
2028,ENPEP,1,20,20
2029,ENSA,8,10,5
2030,SLC29A1,6,20,14
2033,EP300,2,31,31
2034,EPAS1,1,16,16
2035,EPB41,6,29,21
2036,EPB41L1,5,29,23
2037,EPB41L2,22,28,22
2038,EPB42,2,14,13
2039,DMTN,31,22,16
2040,STOM,4,12,7
2041,EPHA1,1,18,18
2042,EPHA3,2,18,17
2043,EPHA4,4,21,19
2044,EPHA5,6,23,18
2045,EPHA7,3,20,17
2046,EPHA8,2,18,17
2047,EPHB1,1,16,16
2048,EPHB2,4,19,17
2049,EPHB3,1,16,16
2050,EPHB4,1,17,17
2051,EPHB6,3,39,20
2052,EPHX1,3,11,9
2053,EPHX2,4,22,19
2054,STX2,6,15,11
2055,CLN8,1,3,3
2056,EPO,1,5,5
2057,EPOR,1,8,8
2058,EPRS1,1,32,32
2059,EPS8,1,21,21
2060,EPS15,2,26,25
2063,NR2F6,1,4,4
2064,ERBB2,5,35,31
2065,ERBB3,2,29,28
2066,ERBB4,2,29,28
2067,ERCC1,15,16,11
2068,ERCC2,2,25,23
2069,EREG,1,5,5
2070,EYA4,7,23,20
2071,ERCC3,3,17,15
2072,ERCC4,1,11,11
2073,ERCC5,1,15,15
2074,ERCC6,4,26,21
2077,ERF,4,8,4
2078,ERG,9,18,12
2079,ERH,1,4,4
2081,ERN1,1,22,22
2086,ERV3-1,1,2,2
2091,FBL,1,9,9
2098,ESD,1,10,10
2099,ESR1,7,17,10
2100,ESR2,7,20,14
2101,ESRRA,3,10,7
2103,ESRRB,1,11,11
2104,ESRRG,20,29,10
2107,ETF1,6,16,12
2108,ETFA,2,13,12
2109,ETFB,2,8,6
2110,ETFDH,3,14,13
2113,ETS1,4,12,10
2114,ETS2,2,12,11
2115,ETV1,9,20,14
2116,ETV2,3,8,7
2117,ETV3,2,7,5
2118,ETV4,8,18,13
2119,ETV5,1,13,13
2120,ETV6,1,8,8
2121,EVC,3,23,21
2122,MECOM,16,25,17
2123,EVI2A,2,3,3
2124,EVI2B,1,2,2
2125,EVPL,2,23,22
2128,EVX1,3,6,4
2130,EWSR1,5,20,18
2131,EXT1,1,11,11
2132,EXT2,3,19,15
2134,EXTL1,1,11,11
2135,EXTL2,5,10,6
2137,EXTL3,1,7,7
2138,EYA1,9,28,21
2139,EYA2,2,17,16
2140,EYA3,4,20,18
2145,EZH1,4,22,21
2146,EZH2,5,23,20
2147,F2,2,15,14
2149,F2R,2,5,3
2150,F2RL1,1,2,2
2151,F2RL2,2,3,2
2152,F3,2,8,6
2153,F5,1,25,25
2155,F7,3,9,9
2157,F8,2,27,26
2158,F9,2,8,8
2159,F10,3,10,8
2160,F11,2,16,15
2161,F12,1,14,14
2162,F13A1,1,15,15
2165,F13B,1,12,12
2166,FAAH,1,15,15
2167,FABP4,1,4,4
2168,FABP1,1,4,4
2169,FABP2,1,4,4
2170,FABP3,2,6,4
2171,FABP5,1,4,4
2172,FABP6,3,8,7
2173,FABP7,4,7,4
2175,FANCA,4,45,43
2176,FANCC,3,17,15
2177,FANCD2,6,47,44
2178,FANCE,1,10,10
2180,ACSL1,5,27,22
2181,ACSL3,4,17,17
2182,ACSL4,4,20,17
2184,FAH,3,16,15
2185,PTK2B,4,37,36
2186,BPTF,2,31,30
2187,FANCB,3,12,10
2188,FANCF,1,1,1
2189,FANCG,1,14,14
2191,FAP,2,26,26
2192,FBLN1,4,20,17
2193,FARSA,1,13,13
2194,FASN,1,43,43
2195,FAT1,1,27,27
2196,FAT2,1,23,23
2197,FAU,1,5,5
2199,FBLN2,3,19,18
2200,FBN1,1,66,66
2201,FBN2,1,65,65
2202,EFEMP1,2,12,12
2203,FBP1,2,9,8
2204,FCAR,8,30,5
2205,FCER1A,1,6,6
2206,MS4A2,2,7,7
2207,FCER1G,1,5,5
2208,FCER2,3,14,11
2209,FCGR1A,1,6,6
2210,FCGR1B,3,6,5
2212,FCGR2A,2,8,7
2213,FCGR2B,5,9,8
2214,FCGR3A,7,11,6
2215,FCGR3B,5,9,6
2217,FCGRT,2,7,7
2218,FKTN,10,23,14
2219,FCN1,1,9,9
2220,FCN2,2,8,8
2222,FDFT1,11,29,10
2224,FDPS,5,15,11
2230,FDX1,1,4,4
2232,FDXR,7,19,13
2235,FECH,4,14,12
2237,FEN1,1,2,2
2239,GPC4,1,9,9
2241,FER,4,27,20
2242,FES,4,19,19
2243,FGA,2,7,6
2244,FGB,2,10,8
2245,FGD1,1,18,18
2246,FGF1,27,18,6
2247,FGF2,2,4,3
2248,FGF3,1,3,3
2249,FGF4,1,3,3
2250,FGF5,3,6,3
2251,FGF6,1,3,3
2252,FGF7,1,4,4
2253,FGF8,5,9,6
2254,FGF9,1,3,3
2255,FGF10,1,3,3
2256,FGF11,2,10,5
2257,FGF12,2,8,6
2258,FGF13,6,11,8
2259,FGF14,21,26,7
2260,FGFR1,13,27,19
2261,FGFR3,5,22,18
2262,GPC5,1,8,8
2263,FGFR2,12,32,18
2264,FGFR4,5,23,18
2266,FGG,2,12,10
2267,FGL1,4,12,9
2268,FGR,3,16,13
2271,FH,1,10,10
2272,FHIT,7,17,10
2273,FHL1,15,20,8
2274,FHL2,10,13,8
2275,FHL3,2,6,6
2277,VEGFD,1,7,7
2280,FKBP1A,3,8,5
2281,FKBP1B,4,9,5
2286,FKBP2,8,14,6
2287,FKBP3,1,7,7
2288,FKBP4,1,10,10
2289,FKBP5,4,15,12
2290,FOXG1,1,1,1
2294,FOXF1,1,2,2
2295,FOXF2,1,2,2
2296,FOXC1,1,1,1
2297,FOXD1,1,1,1
2298,FOXD4,1,1,1
2299,FOXI1,2,3,2
2300,FOXL1,1,1,1
2301,FOXE3,1,1,1
2302,FOXJ1,1,3,3
2303,FOXC2,1,1,1
2304,FOXE1,1,1,1
2305,FOXM1,5,14,10
2306,FOXD2,1,1,1
2307,FOXS1,1,1,1
2308,FOXO1,1,3,3
2309,FOXO3,2,4,4
2310,FOXO3B,2,5,4
2312,FLG,1,3,3
2313,FLI1,4,15,10
2314,FLII,3,32,30
2315,MLANA,1,5,5
2316,FLNA,2,50,48
2317,FLNB,4,48,47
2318,FLNC,2,48,48
2319,FLOT2,2,12,11
2321,FLT1,4,33,30
2322,FLT3,1,24,24
2323,FLT3LG,5,14,9
2324,FLT4,3,32,30
2326,FMO1,4,12,9
2327,FMO2,3,12,9
2328,FMO3,4,12,10
2329,FMO4,1,10,10
2330,FMO5,3,12,9
2331,FMOD,1,3,3
2332,FMR1,5,19,17
2334,AFF2,6,25,21
2335,FN1,18,53,47
2339,FNTA,1,9,9
2342,FNTB,1,12,12
2346,FOLH1,6,22,20
2348,FOLR1,4,7,6
2350,FOLR2,4,6,5
2352,FOLR3,2,7,5
2353,FOS,1,4,4
2354,FOSB,2,4,4
2355,FOSL2,1,4,4
2356,FPGS,3,17,15
2357,FPR1,2,5,3
2358,FPR2,2,3,2
2359,FPR3,1,2,2
2395,FXN,2,7,5
2444,FRK,1,8,8
2475,MTOR,1,58,58
2483,FRG1,1,9,9
2487,FRZB,1,6,6
2488,FSHB,2,4,3
2491,CENPI,3,24,21
2492,FSHR,2,10,10
2494,NR5A2,3,10,8
2495,FTH1,1,4,4
2512,FTL,1,4,4
2515,ADAM2,3,22,21
2516,NR5A1,1,7,7
2517,FUCA1,1,8,8
2519,FUCA2,1,7,7
2520,GAST,1,3,3
2521,FUS,3,17,15
2523,FUT1,2,7,5
2524,FUT2,2,3,2
2525,FUT3,4,6,3
2526,FUT4,1,1,1
2527,FUT5,1,2,2
2528,FUT6,5,8,4
2529,FUT7,1,2,2
2530,FUT8,6,16,12
2531,KDSR,1,10,10
2532,ACKR1,2,4,2
2533,FYB1,5,22,20
2534,FYN,4,18,14
2535,FZD2,1,1,1
2537,IFI6,3,7,5
2538,G6PC,2,7,5
2539,G6PD,3,16,13
2542,SLC37A4,5,26,11
2543,GAGE1,1,5,5
2547,XRCC6,4,17,13
2548,GAA,3,22,21
2549,GAB1,2,11,11
2550,GABBR1,4,66,23
2551,GABPA,2,11,10
2553,GABPB1,7,14,10
2554,GABRA1,5,14,11
2555,GABRA2,4,13,11
2556,GABRA3,1,10,10
2557,GABRA4,3,10,9
2558,GABRA5,2,12,11
2559,GABRA6,1,9,9
2560,GABRB1,1,9,9
2561,GABRB2,3,14,11
2562,GABRB3,5,15,10
2563,GABRD,1,9,9
2564,GABRE,1,9,9
2565,GABRG1,1,9,9
2566,GABRG2,3,11,11
2567,GABRG3,2,11,10
2568,GABRP,2,12,10
2569,GABRR1,4,15,12
2570,GABRR2,1,9,9
2571,GAD1,2,19,17
2572,GAD2,2,17,17
2574,GAGE2C,1,5,5
2576,GAGE4,1,5,5
2577,GAGE5,1,5,5
2578,GAGE6,1,5,5
2579,GAGE7,1,5,5
2580,GAK,2,28,28
2581,GALC,3,19,17
2582,GALE,3,14,12
2583,B4GALNT1,3,14,11
2584,GALK1,1,8,8
2585,GALK2,6,20,12
2587,GALR1,1,3,3
2588,GALNS,3,15,15
2589,GALNT1,1,11,11
2590,GALNT2,2,17,16
2591,GALNT3,1,11,11
2592,GALT,2,13,11
2593,GAMT,2,7,6
2595,GANC,3,28,24
2596,GAP43,2,5,4
2597,GAPDH,5,13,9
2615,LRRC32,7,8,4
2617,GARS1,2,18,17
2618,GART,4,31,22
2619,GAS1,1,1,1
2620,GAS2,4,11,9
2621,GAS6,1,15,15
2622,GAS8,4,17,11
2623,GATA1,1,6,6
2624,GATA2,3,10,7
2625,GATA3,2,7,6
2626,GATA4,5,12,7
2627,GATA6,1,7,7
2628,GATM,2,13,12
2629,GBA,5,24,12
2631,NIPSNAP2,2,10,10
2632,GBE1,1,16,16
2633,GBP1,1,11,11
2634,GBP2,1,11,11
2635,GBP3,4,16,12
2636,GBX1,1,2,2
2637,GBX2,2,3,3
2638,GC,3,17,14
2639,GCDH,2,13,12
2641,GCG,1,6,6
2642,GCGR,1,14,14
2643,GCH1,4,11,7
2644,GCHFR,1,3,3
2645,GCK,7,18,11
2646,GCKR,1,19,19
2647,BLOC1S1,1,4,4
2648,KAT2A,1,18,18
2649,NR6A1,3,12,10
2650,GCNT1,5,8,4
2651,GCNT2,3,9,5
2652,OPN1MW,1,6,6
2653,GCSH,1,5,5
2657,GDF1,1,8,8
2658,GDF2,1,2,2
2660,MSTN,1,3,3
2661,GDF9,6,10,4
2662,GDF10,1,3,3
2664,GDI1,1,11,11
2665,GDI2,2,12,11
2668,GDNF,5,7,3
2669,GEM,2,6,5
2670,GFAP,4,14,10
2671,GFER,1,3,3
2672,GFI1,3,10,7
2673,GFPT1,2,20,20
2674,GFRA1,6,16,11
2675,GFRA2,3,9,9
2676,GFRA3,1,8,8
2677,GGCX,3,16,15
2678,GGT1,3,20,17
2683,B4GALT1,1,6,6
2686,GGT7,2,17,15
2687,GGT5,5,15,12
2688,GH1,3,6,5
2689,GH2,4,8,5
2690,GHR,11,21,11
2691,GHRH,2,5,4
2692,GHRHR,1,13,13
2693,GHSR,2,3,2
2694,CBLIF,1,9,9
2695,GIP,1,6,6
2696,GIPR,2,14,14
2697,GJA1,1,2,2
2700,GJA3,1,2,2
2701,GJA4,1,2,2
2702,GJA5,2,3,2
2703,GJA8,1,2,2
2705,GJB1,2,3,2
2706,GJB2,1,2,2
2707,GJB3,2,3,2
2709,GJB5,1,2,2
2710,GK,4,21,21
2712,GK2,1,1,1
2717,GLA,1,7,7
2719,GPC3,4,10,9
2720,GLB1,4,20,17
2729,GCLC,2,16,16
2730,GCLM,2,8,7
2731,GLDC,1,25,25
2733,GLE1,2,17,16
2734,GLG1,3,28,27
2735,GLI1,3,16,12
2736,GLI2,4,18,14
2737,GLI3,1,15,15
2738,GLI4,1,4,4
2739,GLO1,1,6,6
2740,GLP1R,1,13,13
2741,GLRA1,3,10,9
2742,GLRA2,4,14,11
2743,GLRB,3,13,10
2744,GLS,2,19,18
2745,GLRX,4,7,3
2746,GLUD1,7,18,16
2747,GLUD2,1,1,1
2752,GLUL,3,11,8
2760,GM2A,2,6,4
2762,GMDS,2,13,11
2764,GMFB,1,7,7
2765,GML,1,4,4
2766,GMPR,1,9,9
2767,GNA11,1,7,7
2768,GNA12,4,7,5
2769,GNA15,1,7,7
2770,GNAI1,2,10,8
2771,GNAI2,6,18,10
2773,GNAI3,1,9,9
2774,GNAL,5,17,13
2775,GNAO1,2,11,9
2776,GNAQ,1,7,7
2778,GNAS,11,26,13
2779,GNAT1,2,10,9
2780,GNAT2,1,8,8
2781,GNAZ,1,3,3
2782,GNB1,3,14,12
2783,GNB2,1,10,10
2784,GNB3,2,11,10
2785,GNG3,1,3,3
2786,GNG4,3,6,4
2787,GNG5,1,4,4
2788,GNG7,1,5,5
2790,GNG10,2,4,3
2791,GNG11,1,2,2
2792,GNGT1,2,3,3
2793,GNGT2,4,8,4
2794,GNL1,1,12,12
2796,GNRH1,2,5,4
2797,GNRH2,4,6,4
2798,GNRHR,2,5,3
2799,GNS,1,14,14
2800,GOLGA1,1,23,23
2801,GOLGA2,3,27,27
2802,GOLGA3,2,26,24
2803,GOLGA4,2,26,24
2804,GOLGB1,7,27,22
2805,GOT1,1,9,9
2806,GOT2,2,10,10
2810,SFN,1,1,1
2811,GP1BA,1,2,2
2812,GP1BB,1,2,2
2813,GP2,4,12,12
2814,GP5,1,2,2
2815,GP9,1,3,3
2817,GPC1,1,9,9
2819,GPD1,2,9,8
2820,GPD2,2,18,17
2821,GPI,7,23,19
2822,GPLD1,1,25,25
2823,GPM6A,5,10,8
2824,GPM6B,5,14,8
2825,GPR1,6,10,4
2826,CCR10,1,2,2
2827,GPR3,1,2,2
2828,GPR4,1,2,2
2829,XCR1,2,3,3
2830,GPR6,2,5,3
2831,NPBWR1,1,1,1
2832,NPBWR2,1,1,1
2833,CXCR3,2,3,2
2834,PRLHR,1,2,2
2835,GPR12,1,2,2
2837,UTS2R,1,1,1
2838,GPR15,1,1,1
2840,GPR17,4,6,4
2841,GPR18,2,3,3
2842,GPR19,1,4,4
2843,GPR20,1,2,2
2844,GPR21,1,2,2
2845,GPR22,1,3,3
2846,LPAR4,2,6,5
2847,MCHR1,1,2,2
2848,GPR25,1,1,1
2849,GPR26,1,3,3
2850,GPR27,1,1,1
2852,GPER1,3,5,3
2853,GPR31,1,1,1
2854,GPR32,1,1,1
2856,GPR33,1,2,2
2857,GPR34,2,4,3
2859,GPR35,3,9,6
2861,GPR37,1,2,2
2862,MLNR,1,2,2
2863,GPR39,1,2,2
2864,FFAR1,1,1,1
2865,FFAR3,1,2,2
2866,GPR42,1,2,2
2867,FFAR2,2,3,3
2868,GRK4,5,19,16
2869,GRK5,1,16,16
2870,GRK6,4,20,16
2872,MKNK2,2,15,14
2873,GPS1,9,20,14
2874,GPS2,1,11,11
2875,GPT,1,11,11
2876,GPX1,5,7,2
2877,GPX2,1,2,2
2878,GPX3,2,6,6
2879,GPX4,4,11,7
2880,GPX5,2,9,5
2882,GPX7,1,3,3
2885,GRB2,2,7,6
2886,GRB7,5,21,15
2887,GRB10,8,25,19
2888,GRB14,2,15,14
2889,RAPGEF1,3,26,24
2890,GRIA1,10,26,17
2891,GRIA2,3,19,16
2892,GRIA3,3,19,16
2893,GRIA4,4,21,17
2894,GRID1,1,16,16
2895,GRID2,2,16,16
2896,GRN,1,13,13
2897,GRIK1,8,21,18
2898,GRIK2,3,19,17
2899,GRIK3,1,16,16
2900,GRIK4,3,23,21
2901,GRIK5,2,21,19
2902,GRIN1,5,22,21
2903,GRIN2A,3,17,14
2904,GRIN2B,1,13,13
2905,GRIN2C,2,15,13
2906,GRIN2D,1,13,13
2907,GRINA,2,8,7
2908,NR3C1,21,23,10
2909,ARHGAP35,1,7,7
2911,GRM1,4,13,10
2912,GRM2,3,9,7
2913,GRM3,2,8,6
2914,GRM4,6,16,11
2915,GRM5,2,10,9
2916,GRM6,1,11,11
2917,GRM7,2,12,11
2918,GRM8,8,17,12
2919,CXCL1,1,4,4
2920,CXCL2,1,4,4
